timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1636009013186,644,1 launch_application,200,OK,Thread Group 1-1,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,638,0,295
1636009013830,376,2 launch_application,200,OK,Thread Group 1-1,text,true,,1756,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,337,0,0
1636009011679,1087,11 logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,2779,925,5,10,null,0,3012,0
1636009014690,746,11 logout,200,OK,Thread Group 1-4,text,true,,1026,522,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=1,738,0,405
1636009015437,341,12 logout,200,OK,Thread Group 1-4,text,true,,1753,403,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,335,0,0
1636009015779,0,Debug Sampler,200,OK,Thread Group 1-4,text,true,,551,0,5,10,null,0,0,0
1636009012194,1463,3 login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-5,,true,,3751,1595,5,10,null,0,3003,0
1636009015197,643,3 login,200,OK,Thread Group 1-5,text,true,,844,594,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,631,0,301
1636009015840,384,4 login,200,OK,Thread Group 1-5,text,true,,1749,503,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=home,342,0,0
1636009016224,436,5 login,200,OK,Thread Group 1-5,text,true,,1158,498,5,10,http://18.221.250.120:1080/cgi-bin/login.pl?intro=true,384,0,0
1636009012555,1094,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,2781,799,5,10,null,0,3011,0
1636009015566,663,1 launch_application,200,OK,Thread Group 1-3,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,658,0,308
1636009016229,431,2 launch_application,200,OK,Thread Group 1-3,text,true,,1755,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,353,0,0
1636009013531,1335,6 click_flights,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-2,,true,,7113,1570,5,10,null,0,3009,0
1636009016539,632,6 click_flights,200,OK,Thread Group 1-2,text,true,,844,521,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?page=search,625,0,294
1636009017172,335,7 click_flights,200,OK,Thread Group 1-2,text,true,,1749,524,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=flights,329,0,0
1636009017507,368,8 click_flights,200,OK,Thread Group 1-2,text,true,,4520,525,5,10,http://18.221.250.120:1080/cgi-bin/reservations.pl?page=welcome,354,0,0
1636009014207,694,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-1,,false,,693,601,5,10,null,0,3015,0
1636009017222,694,3 login,200,OK,Thread Group 1-1,text,false,Test failed: text expected to contain /User password was correct /,693,601,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,688,0,347
1636009015779,993,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,2781,799,5,10,null,0,3006,0
1636009018785,648,1 launch_application,200,OK,Thread Group 1-4,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,643,0,303
1636009019433,345,2 launch_application,200,OK,Thread Group 1-4,text,true,,1755,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,340,0,0
1636009016660,1490,6 click_flights,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-5,,true,,7113,1558,5,10,null,0,3008,0
1636009016660,1491,3 login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-3,,true,,3755,1608,5,10,null,0,3007,0
1636009019666,694,6 click_flights,200,OK,Thread Group 1-5,text,true,,844,517,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?page=search,651,0,309
1636009019666,702,3 login,200,OK,Thread Group 1-3,text,true,,848,599,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,694,0,306
1636009020361,380,7 click_flights,200,OK,Thread Group 1-5,text,true,,1749,520,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=flights,373,0,0
1636009020368,380,4 login,200,OK,Thread Group 1-3,text,true,,1749,507,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=home,344,0,0
1636009020741,416,8 click_flights,200,OK,Thread Group 1-5,text,true,,4520,521,5,10,http://18.221.250.120:1080/cgi-bin/reservations.pl?page=welcome,416,0,0
1636009020748,409,5 login,200,OK,Thread Group 1-3,text,true,,1158,502,5,10,http://18.221.250.120:1080/cgi-bin/login.pl?intro=true,327,0,0
1636009017875,1073,11 logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,2779,925,5,10,null,0,3011,0
1636009017916,1041,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,2779,799,5,10,null,0,3002,0
1636009020884,650,11 logout,200,OK,Thread Group 1-2,text,true,,1026,522,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=1,605,0,282
1636009020917,670,1 launch_application,200,OK,Thread Group 1-1,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,617,0,286
1636009021535,423,12 logout,200,OK,Thread Group 1-2,text,true,,1753,403,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,329,0,0
1636009021587,371,2 launch_application,200,OK,Thread Group 1-1,text,true,,1753,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,327,0,0
1636009021958,0,Debug Sampler,200,OK,Thread Group 1-2,text,true,,542,0,5,10,null,0,0,0
1636009019777,1327,3 login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-4,,true,,3751,1601,5,10,null,0,3010,0
1636009022787,646,3 login,200,OK,Thread Group 1-4,text,true,,844,600,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,635,0,295
1636009023433,357,4 login,200,OK,Thread Group 1-4,text,true,,1749,503,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=home,345,0,0
1636009023790,324,5 login,200,OK,Thread Group 1-4,text,true,,1158,498,5,10,http://18.221.250.120:1080/cgi-bin/login.pl?intro=true,324,0,0
1636009021158,1161,11 logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,2783,921,5,10,null,0,3011,0
1636009024169,733,11 logout,200,OK,Thread Group 1-5,text,true,,1026,518,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=1,657,0,312
1636009024902,428,12 logout,200,OK,Thread Group 1-5,text,true,,1757,403,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,428,0,0
1636009025331,0,Debug Sampler,200,OK,Thread Group 1-5,text,true,,531,0,5,10,null,0,0,0
1636009021958,742,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-1,,false,,693,598,5,10,null,0,3014,0
1636009024972,742,3 login,200,OK,Thread Group 1-1,text,false,Test failed: text expected to contain /User password was correct /,693,598,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,675,0,297
1636009021158,1550,6 click_flights,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-3,,true,,7113,1570,5,10,null,0,3012,0
1636009024169,727,6 click_flights,200,OK,Thread Group 1-3,text,true,,844,521,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?page=search,685,0,303
1636009024897,427,7 click_flights,200,OK,Thread Group 1-3,text,true,,1749,524,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=flights,383,0,0
1636009025324,396,8 click_flights,200,OK,Thread Group 1-3,text,true,,4520,525,5,10,http://18.221.250.120:1080/cgi-bin/reservations.pl?page=welcome,383,0,0
1636009021961,1090,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,2782,799,5,10,null,0,3011,0
1636009024972,748,1 launch_application,200,OK,Thread Group 1-2,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,648,0,309
1636009025720,342,2 launch_application,200,OK,Thread Group 1-2,text,true,,1756,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,330,0,0
1636009024114,1400,6 click_flights,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-4,,true,,7113,1558,5,10,null,0,3013,0
1636009027127,638,6 click_flights,200,OK,Thread Group 1-4,text,true,,844,517,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?page=search,632,0,305
1636009027765,346,7 click_flights,200,OK,Thread Group 1-4,text,true,,1749,520,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=flights,334,0,0
1636009028111,416,8 click_flights,200,OK,Thread Group 1-4,text,true,,4520,521,5,10,http://18.221.250.120:1080/cgi-bin/reservations.pl?page=welcome,410,0,0
1636009025331,1105,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,2783,799,5,10,null,0,3012,0
1636009028343,677,1 launch_application,200,OK,Thread Group 1-5,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,677,0,299
1636009029020,428,2 launch_application,200,OK,Thread Group 1-5,text,true,,1757,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,321,0,0
1636009025720,1145,11 logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,2783,925,5,10,null,0,3007,0
1636009028727,765,11 logout,200,OK,Thread Group 1-3,text,true,,1026,522,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=1,709,0,321
1636009029492,380,12 logout,200,OK,Thread Group 1-3,text,true,,1757,403,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,368,0,0
1636009025716,1143,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,2783,799,5,10,null,0,3013,0
1636009028728,770,1 launch_application,200,OK,Thread Group 1-1,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,683,0,331
1636009029499,373,2 launch_application,200,OK,Thread Group 1-1,text,true,,1757,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,340,0,0
1636009029873,0,Debug Sampler,200,OK,Thread Group 1-3,text,true,,548,0,5,10,null,0,0,0
1636009026062,1393,3 login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-2,,true,,3751,1602,5,10,null,0,3009,0
1636009029071,646,3 login,200,OK,Thread Group 1-2,text,true,,844,601,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,640,0,289
1636009029718,382,4 login,200,OK,Thread Group 1-2,text,true,,1749,503,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=home,382,0,0
1636009030100,365,5 login,200,OK,Thread Group 1-2,text,true,,1158,498,5,10,http://18.221.250.120:1080/cgi-bin/login.pl?intro=true,365,0,0
1636009028527,983,11 logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,2780,921,5,10,null,0,3007,0
1636009031534,646,11 logout,200,OK,Thread Group 1-4,text,true,,1026,518,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=1,639,0,306
1636009032181,337,12 logout,200,OK,Thread Group 1-4,text,true,,1754,403,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,331,0,0
1636009032518,0,Debug Sampler,200,OK,Thread Group 1-4,text,true,,549,0,5,10,null,0,0,0
1636009029449,655,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-5,,false,,693,602,5,10,null,0,3003,0
1636009032453,655,3 login,200,OK,Thread Group 1-5,text,false,Test failed: text expected to contain /User password was correct /,693,602,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,649,0,297
1636009029873,1071,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,2779,799,5,10,null,0,3013,0
1636009032885,713,1 launch_application,200,OK,Thread Group 1-3,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,667,0,300
1636009033598,358,2 launch_application,200,OK,Thread Group 1-3,text,true,,1753,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,358,0,0
1636009029873,1411,3 login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,,3755,1610,5,10,null,0,3013,0
1636009032885,687,3 login,200,OK,Thread Group 1-1,text,true,,848,601,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,627,0,297
1636009033572,384,4 login,200,OK,Thread Group 1-1,text,true,,1749,507,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=home,384,0,0
1636009033957,340,5 login,200,OK,Thread Group 1-1,text,true,,1158,502,5,10,http://18.221.250.120:1080/cgi-bin/login.pl?intro=true,334,0,0
1636009030465,1302,6 click_flights,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-2,,true,,7113,1558,5,10,null,0,3006,0
1636009033471,626,6 click_flights,200,OK,Thread Group 1-2,text,true,,844,517,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?page=search,620,0,291
1636009034097,333,7 click_flights,200,OK,Thread Group 1-2,text,true,,1749,520,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=flights,327,0,0
1636009034430,343,8 click_flights,200,OK,Thread Group 1-2,text,true,,4520,521,5,10,http://18.221.250.120:1080/cgi-bin/reservations.pl?page=welcome,338,0,0
1636009032519,983,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,2775,799,5,10,null,0,3004,0
1636009035521,623,1 launch_application,200,OK,Thread Group 1-4,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,617,0,290
1636009036144,360,2 launch_application,200,OK,Thread Group 1-4,text,true,,1749,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,360,0,0
1636009033109,991,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,2783,799,5,10,null,0,3002,0
1636009036110,637,1 launch_application,200,OK,Thread Group 1-5,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,631,0,300
1636009036747,354,2 launch_application,200,OK,Thread Group 1-5,text,true,,1757,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,354,0,0
1636009033957,661,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-3,,false,,693,598,5,10,null,0,3007,0
1636009036963,661,3 login,200,OK,Thread Group 1-3,text,false,Test failed: text expected to contain /User password was correct /,693,598,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,661,0,307
1636009034297,1370,6 click_flights,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,,7113,1570,5,10,null,0,3009,0
1636009037304,672,6 click_flights,200,OK,Thread Group 1-1,text,true,,844,521,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?page=search,666,0,329
1636009037976,334,7 click_flights,200,OK,Thread Group 1-1,text,true,,1749,524,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=flights,328,0,0
1636009038311,364,8 click_flights,200,OK,Thread Group 1-1,text,true,,4520,525,5,10,http://18.221.250.120:1080/cgi-bin/reservations.pl?page=welcome,364,0,0
1636009034772,1027,11 logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,2782,921,5,10,null,0,3013,0
1636009037785,668,11 logout,200,OK,Thread Group 1-2,text,true,,1026,518,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=1,658,0,305
1636009038453,359,12 logout,200,OK,Thread Group 1-2,text,true,,1756,403,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,353,0,0
1636009038812,0,Debug Sampler,200,OK,Thread Group 1-2,text,true,,552,0,5,10,null,0,0,0
1636009036505,715,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4,,false,,693,594,5,10,null,0,3011,0
1636009039516,715,3 login,200,OK,Thread Group 1-4,text,false,Test failed: text expected to contain /User password was correct /,693,594,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,709,0,318
1636009037101,1366,3 login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-5,,true,,3755,1610,5,10,null,0,3007,0
1636009040108,641,3 login,200,OK,Thread Group 1-5,text,true,,848,601,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,626,0,289
1636009040749,390,4 login,200,OK,Thread Group 1-5,text,true,,1749,507,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=home,339,0,0
1636009041139,335,5 login,200,OK,Thread Group 1-5,text,true,,1158,502,5,10,http://18.221.250.120:1080/cgi-bin/login.pl?intro=true,323,0,0
1636009037624,1009,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,2783,799,5,10,null,0,3012,0
1636009040636,644,1 launch_application,200,OK,Thread Group 1-3,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,638,0,308
1636009041280,365,2 launch_application,200,OK,Thread Group 1-3,text,true,,1757,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,359,0,0
1636009038675,1032,11 logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,2777,925,5,10,null,0,3015,0
1636009041688,671,11 logout,200,OK,Thread Group 1-1,text,true,,1026,522,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=1,665,0,308
1636009042361,361,12 logout,200,OK,Thread Group 1-1,text,true,,1751,403,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,340,0,0
1636009042722,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,554,0,5,10,null,0,0,0
1636009038812,994,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,2777,799,5,10,null,0,3001,0
1636009041813,650,1 launch_application,200,OK,Thread Group 1-2,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,644,0,300
1636009042463,344,2 launch_application,200,OK,Thread Group 1-2,text,true,,1751,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,338,0,0
1636009040232,954,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,2781,799,5,10,null,0,3002,0
1636009043233,633,1 launch_application,200,OK,Thread Group 1-4,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,628,0,305
1636009043867,321,2 launch_application,200,OK,Thread Group 1-4,text,true,,1755,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,315,0,0
1636009041645,643,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-3,,false,,693,602,5,10,null,0,3003,0
1636009044648,643,3 login,200,OK,Thread Group 1-3,text,false,Test failed: text expected to contain /User password was correct /,693,602,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,643,0,295
1636009041474,1341,6 click_flights,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-5,,true,,7113,1570,5,10,null,0,3005,0
1636009044477,650,6 click_flights,200,OK,Thread Group 1-5,text,true,,844,521,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?page=search,636,0,304
1636009045129,346,7 click_flights,200,OK,Thread Group 1-5,text,true,,1749,524,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=flights,335,0,0
1636009045476,345,8 click_flights,200,OK,Thread Group 1-5,text,true,,4520,525,5,10,http://18.221.250.120:1080/cgi-bin/reservations.pl?page=welcome,345,0,0
1636009042807,644,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2,,false,,693,596,5,10,null,0,3006,0
1636009045813,644,3 login,200,OK,Thread Group 1-2,text,false,Test failed: text expected to contain /User password was correct /,693,596,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,639,0,305
1636009042722,1107,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,2782,799,5,10,null,0,3013,0
1636009045736,660,1 launch_application,200,OK,Thread Group 1-1,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,646,0,313
1636009046396,447,2 launch_application,200,OK,Thread Group 1-1,text,true,,1756,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,442,0,0
1636009044189,1383,3 login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-4,,true,,3755,1608,5,10,null,0,3001,0
1636009047190,651,3 login,200,OK,Thread Group 1-4,text,true,,848,599,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,651,0,301
1636009047842,382,4 login,200,OK,Thread Group 1-4,text,true,,1749,507,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=home,376,0,0
1636009048224,350,5 login,200,OK,Thread Group 1-4,text,true,,1158,502,5,10,http://18.221.250.120:1080/cgi-bin/login.pl?intro=true,340,0,0
1636009045292,998,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,2783,799,5,10,null,0,3015,0
1636009048306,653,1 launch_application,200,OK,Thread Group 1-3,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,653,0,297
1636009048960,345,2 launch_application,200,OK,Thread Group 1-3,text,true,,1757,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,345,0,0
1636009045821,1003,11 logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,2783,925,5,10,null,0,3014,0
1636009048835,655,11 logout,200,OK,Thread Group 1-5,text,true,,1026,522,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=1,641,0,316
1636009049490,348,12 logout,200,OK,Thread Group 1-5,text,true,,1757,403,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,336,0,0
1636009049837,0,Debug Sampler,200,OK,Thread Group 1-5,text,true,,554,0,5,10,null,0,0,0
1636009046843,632,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-1,,false,,693,601,5,10,null,0,3003,0
1636009046459,1005,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,2782,799,5,10,null,0,3014,0
1636009049845,632,3 login,200,OK,Thread Group 1-1,text,false,Test failed: text expected to contain /User password was correct /,693,601,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,626,0,290
1636009049472,631,1 launch_application,200,OK,Thread Group 1-2,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,624,0,289
1636009050103,374,2 launch_application,200,OK,Thread Group 1-2,text,true,,1756,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,324,0,0
1636009049305,749,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-3,,false,,693,602,5,10,null,0,3004,0
1636009052308,749,3 login,200,OK,Thread Group 1-3,text,false,Test failed: text expected to contain /User password was correct /,693,602,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,693,0,306
1636009048574,1488,6 click_flights,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-4,,true,,7113,1570,5,10,null,0,3003,0
1636009051575,660,6 click_flights,200,OK,Thread Group 1-4,text,true,,844,521,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?page=search,655,0,318
1636009052235,392,7 click_flights,200,OK,Thread Group 1-4,text,true,,1749,524,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=flights,350,0,0
1636009052627,436,8 click_flights,200,OK,Thread Group 1-4,text,true,,4520,525,5,10,http://18.221.250.120:1080/cgi-bin/reservations.pl?page=welcome,430,0,0
1636009049837,1043,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,2783,799,5,10,null,0,3015,0
1636009052851,680,1 launch_application,200,OK,Thread Group 1-5,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,675,0,283
1636009053532,363,2 launch_application,200,OK,Thread Group 1-5,text,true,,1757,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,322,0,0
1636009050477,1074,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,2777,799,5,10,null,0,3009,0
1636009053486,688,1 launch_application,200,OK,Thread Group 1-1,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,670,0,295
1636009054174,386,2 launch_application,200,OK,Thread Group 1-1,text,true,,1751,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,380,0,0
1636009050477,1430,3 login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-2,,true,,3755,1609,5,10,null,0,3009,0
1636009053486,688,3 login,200,OK,Thread Group 1-2,text,true,,848,600,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,646,0,301
1636009054174,386,4 login,200,OK,Thread Group 1-2,text,true,,1749,507,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=home,346,0,0
1636009054560,356,5 login,200,OK,Thread Group 1-2,text,true,,1158,502,5,10,http://18.221.250.120:1080/cgi-bin/login.pl?intro=true,336,0,0
1636009053059,1062,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,2778,799,5,10,null,0,3010,0
1636009056068,680,1 launch_application,200,OK,Thread Group 1-3,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,668,0,304
1636009056749,382,2 launch_application,200,OK,Thread Group 1-3,text,true,,1752,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,338,0,0
1636009053064,1071,11 logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,2778,925,5,10,null,0,3005,0
1636009056068,687,11 logout,200,OK,Thread Group 1-4,text,true,,1026,522,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=1,655,0,311
1636009056756,384,12 logout,200,OK,Thread Group 1-4,text,true,,1752,403,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,375,0,0
1636009057140,0,Debug Sampler,200,OK,Thread Group 1-4,text,true,,548,0,5,10,null,0,0,0
1636009053895,696,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-5,,false,,693,602,5,10,null,0,3013,0
1636009056908,696,3 login,200,OK,Thread Group 1-5,text,false,Test failed: text expected to contain /User password was correct /,693,602,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,691,0,347
1636009054560,627,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-1,,false,,693,596,5,10,null,0,3014,0
1636009057574,627,3 login,200,OK,Thread Group 1-1,text,false,Test failed: text expected to contain /User password was correct /,693,596,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,616,0,285
1636009054916,1354,6 click_flights,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-2,,true,,7113,1570,5,10,null,0,3012,0
1636009057928,658,6 click_flights,200,OK,Thread Group 1-2,text,true,,844,521,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?page=search,653,0,315
